"","caption","commentsCount","displayUrl","firstComment","hashtags.0","hashtags.1","hashtags.2","hashtags.3","hashtags.4","hashtags.5","hashtags.6","hashtags.7","hashtags.8","hashtags.9","hashtags.10","hashtags.11","inputUrl","isCommentsDisabled","isPinned","isSponsored","likesCount","locationName","ownerUsername","productType","timestamp","type","url","videoPlayCount","date","Board","EngagementType","Board1","Board2","Board3","Social","Cultural","Political","Activism"
"132","🔁 History tends to repeat itself. 

☝️ «Study history! Learn from it!» — that’s the advice given by Mr. Solovei to Leiden University students. 

🤔 Why is it so important? Find out in this video!",0,"https://scontent-sjc6-1.cdninstagram.com/v/t51.2885-15/497399055_1156145646550588_5542345931814727483_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-sjc6-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QE1Lsa7fZ8SPuAwXlzMKzB97PMKaIOK00JbSP17M-eYVdSxegr7o0GnFJbPosWjzj_uAmShjSxtvCnt1SCp5wRU&_nc_ohc=CzXjECggk9IQ7kNvwH1siQp&_nc_gid=7nfRyQsfUPSj_nc9CMik-A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AffKJ85CjLkvVBWOnloiKWf0ggk-7cy-rjplVi-RrLgHDg&oe=6905952D&_nc_sid=10d13b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",18,"Universiteit Leiden - Wijnhaven","abba.association.leiden","clips","2023-04-09T17:30:25.000Z","Video","https://www.instagram.com/p/Cq0uWyrg6ZF/",840,2023-04-09,1,"Political",1,0,0,0,0,1,0
"133","🙌 Meet our new board! 

🗳 Yesterday, ABBA elected its board for the year of 2023-2024. 

🙏 We are all very excited to enrich Leiden University student community academically and culturally. 

📣 Stay tuned for individual introductions!",0,"https://scontent-ord5-3.cdninstagram.com/v/t51.29350-15/341005533_592745266249782_6357618227099535985_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGnU6C8BzVJQLs-fgfc8HRtZUvK0hUgu2e8nCRZY2Dla15V4TRjFKq3mbyc2q9-AUI&_nc_ohc=kOIs_wRnmbwQ7kNvwHY5Ttl&_nc_gid=WYZQODqE5OgZOzGKc8tOsA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfcIzrZxAf0ZzVCaIygho2ks4uFipedj_fbrYiVoJZZuQg&oe=690598D1&_nc_sid=10d13b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",95,"Universiteit Leiden - Wijnhaven","abba.association.leiden",NA,"2023-04-12T18:19:41.000Z","Sidecar","https://www.instagram.com/p/Cq8ieNRt28L/",NA,2023-04-12,1,"Social",1,0,0,1,0,0,0
"134","🙌 ABBA is inviting you to its last event of this academic year — May Festival! 

🥟 This cultural event will feature delicious food, drinks, and traditions of ABBA’s member countries. 

🎟 For a price of just €5 you can enjoy a vast array of food, drinks, and activities. Tickets can be purchased at the entrance. 

📝 Would you like to participate? Fill in the form in our bio. 

❗️ Do not miss this unique opportunity! 

📆 Date: May 17 
⏰ Time: 17:00-22:00 
📍Location: Plexus, Kaiserstraat 25, Leiden",7,"https://scontent-atl3-2.cdninstagram.com/v/t51.29350-15/345849591_131831843221070_6366704789794824293_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGAGKoNFemi5C-Q2hPG1SYm6zvKELghFJNk5k-GBOIrIlE-qzlWcxd0_4l9QYNwm0g&_nc_ohc=gkFlILjS9ewQ7kNvwGYWdF_&_nc_gid=KN0rP38woHkDPhXfwcV7YA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afe9Ns-q9Q_gTWH75gN6q-2EA1aK-k_03mpovIRHR2G3NA&oe=69056BDF&_nc_sid=10d13b","❤️❤️❤️",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",37,"Plexus","abba.association.leiden",NA,"2023-05-11T08:54:33.000Z","Image","https://www.instagram.com/p/CsGM2d8sctL/",NA,2023-05-11,1,"Cultural",1,0,0,0,1,0,0
"135","👏 Meet ABBA’s new members! 

🌍 These enthusiastic, young individuals are excited to promote our region among the student community and bring interesting events to Leiden University. 

🦾 We look forward to your support in our endeavor!",6,"https://scontent-lga3-2.cdninstagram.com/v/t51.29350-15/345271525_626103199083677_1227884184293423241_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QFQVDDkTG0Zm2XPOqEcXEYSicW-tv_FUbyj4nQwuK58PuDSKPs9zSu0YotG3uKliw8&_nc_ohc=9ZREUAywiZoQ7kNvwFKa-50&_nc_gid=F9tjaQRbf1SuFYN34LT_Mw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfenRotTMuLlY9d9pQ3wq6lBjPNS_BY7LsRGzjn8_aw5pQ&oe=69058639&_nc_sid=10d13b","❤️‍🔥❤️‍🔥",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",61,"Universiteit Leiden - Wijnhaven","abba.association.leiden",NA,"2023-05-09T13:23:20.000Z","Sidecar","https://www.instagram.com/p/CsBiBWGoCe4/",NA,2023-05-09,1,"Social",1,0,0,1,0,0,0
"136","May Festival of the Adriatic-Baltic-Black-Azov seas student association",2,"https://instagram.forf1-3.fna.fbcdn.net/v/t51.2885-15/502051555_9840309009380859_5944898956218699408_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.forf1-3.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QGXLkt_D5ReYi9tSf4xYify17_NJK-PdBdrYJu9Iqa3XAj6ztQ6eUoINV2QmXz3BU8&_nc_ohc=HFpqXXkDfm4Q7kNvwHd6JiJ&_nc_gid=VySimN47HCctBZi2TRYMYA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afcv_HpEeVDi_iOsx1FHFTt4ffcZec0gwtL000iYXK4cwQ&oe=69058E5F&_nc_sid=10d13b","So fun😁",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",54,NA,"abba.association.leiden","clips","2023-05-20T15:53:52.000Z","Video","https://www.instagram.com/p/CseH6Ebu6z7/",890,2023-05-20,1,"Cultural",1,0,0,0,1,0,0
"137","How to eat Ukrainian Borshch",3,"https://scontent-ord5-3.cdninstagram.com/v/t51.2885-15/500560334_1372593230656245_1194351136948398832_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QE-f42nIZuuNFGlo9KPk01K_qDy98EeTOk02tcsA8H0B2z6Of-vGF_pK5ffijBs94U&_nc_ohc=SefCq1hs9QgQ7kNvwHFxYjn&_nc_gid=tg3qo8v1OFqxB5yTqLpYrA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afc9jdvI8PUCRhOSjVq51qKhGA8u9MqJ5RhAT9pX5YYC4Q&oe=6905789A&_nc_sid=10d13b","Looks amazing !",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",46,NA,"abba.association.leiden","clips","2023-05-20T15:50:58.000Z","Video","https://www.instagram.com/p/CseHks6uvLa/",1349,2023-05-20,1,"Social",1,0,0,1,0,0,0
"138","❌ Sexual violence as a weapon 

❗️ This Friday, ABBA is inviting you to a documentary screening on sexual violence used as a weapon of war. 

😔 In this way, we aim to draw attention to conflict-related sexual violence around the globe and war crimes committed by the Russian army in Ukraine. 

🎞 The screening consists of 3 short documentaries with a total duration of 1 hour, followed by a brief discussion with the students. 

📆 When: April 21st, 17:00 
📍 Where: Room 3.46, Wijnhaven 

🔗 Sign up using the link in bio!",0,"https://scontent-lga3-1.cdninstagram.com/v/t51.29350-15/341339664_591427722937388_1041074759320009768_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QG4D5SlmRx7H3Li_99JNNJjZi2EvMI3Q2-90z2_5MbMuqMk2sIsL7jKT4SsvnXanbs&_nc_ohc=34rOY4ABWmQQ7kNvwG7F-9E&_nc_gid=InNzp4OQj-vY8AdgwJzqeg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afe9hjeBV6SOPN0wmAyPkIADMF1wV7X9Ooey1wiXNP6tvg&oe=69059A0B&_nc_sid=10d13b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",43,"Universiteit Leiden - Wijnhaven","abba.association.leiden",NA,"2023-04-17T16:25:05.000Z","Image","https://www.instagram.com/p/CrJNVQWMoc_/",NA,2023-04-17,1,"Political",1,0,0,0,0,1,0
"139","🥳 We are happy to announce the creation of the Adriatic-Baltic-Black-Azov seas Student Association! 

🌍 ABBA is a collective youth initiative that aims to bring together students and youths from Eastern European states, exploring common cultural and historical heritage, as well as outlining the academic importance of political developments of these states at Leiden University @universiteitleiden

🗣 Together, we will organize events to share and discuss our culture, history, and politics with the student community. 

🙌 Join us to dive into the world of magical countries and nations located between the Adriatic, Baltic, Black, and Azov seas!",1,"https://scontent-iad3-2.cdninstagram.com/v/t51.29350-15/338233941_511649850970047_8506321409466881841_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QEDs39iiifsheyVfbD-8EJ-J7a8EFhMbRLtOs1lsx1g6IuD6Iz999vi0e_CiDM487g&_nc_ohc=0sVQNJ9R42UQ7kNvwFjzgOJ&_nc_gid=uI0NFZTpT2dK_xYlKd9ecw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfcFRH4xQLqdLffFznU7Ry4y5XEsQ468cr-mTafTXTqeMw&oe=69059506&_nc_sid=10d13b","t-shirt of the year 🏆",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",89,"The Hague, Netherlands","abba.association.leiden",NA,"2023-03-29T16:59:35.000Z","Image","https://www.instagram.com/p/CqYWLXvjfDF/",NA,2023-03-29,1,"Social",1,0,0,1,0,0,0
"140","🤝 Big thanks to all who attended our 1st event! 

🗣 Together with the students, the Chargé d’Affaires of the Embassy of Ukraine in the Netherlands, Anatolii Solovei, discussed various topics, as seen in the video. 

🔔 Tune in for parts 2 & 3 to hear Mr. Solovei’s message to future diplomats and draw a historical parallel between Russia’s invasion of Ukraine and WW2.",1,"https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/491452405_2177898659349476_806551700019690059_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QFPw83AW1aWJWLcUdXluXfNbEA3xcfd9qgMhFhtfzri4jHc6B-tb5j6wbHZy5UW2Vk&_nc_ohc=qVlMwt2dXskQ7kNvwHytwAG&_nc_gid=Q0Qf-1izaNyt-xb1JbTRhA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afes_BjlzE7PZCNlsPEgLKoQPSAlU-sMlPi2TMfRx-A_nA&oe=69056E9C&_nc_sid=10d13b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",28,"Universiteit Leiden - Wijnhaven","abba.association.leiden","clips","2023-04-09T05:19:37.000Z","Video","https://www.instagram.com/p/CqzauiKOpGo/",839,2023-04-09,1,"Social",1,0,0,1,0,0,0
"141","📌 Updated version is pinned 
❗️ Our main goals are: 

1️⃣: Spread awareness of member countries' politics, culture, and history among LU students. 

For years, Eastern Europe got little-to-no coverage in university curricula and student-led events. By starting this association, we aim to raise awareness of our countries’ present-day achievements, as well as historical and cultural richness, through events, discussions, and festivals. 

2️⃣: Promote an academic focus on member states' political developments. 

Some of our countries’ political developments have stricken the news, however, little is known to the general public besides the headlines. We strive to share the knowledge of the intricate workings of our politics through an academic lens here at LU. 

3️⃣: Maintain attention on Russia's invasion of Ukraine. 

For more than a year, Ukraine has been bravely defending its right to freedom and democracy. We aim to do everything possible to support Ukrainian students and to remind the LU community about the hardships that Ukrainian people face. 

📣 Stay tuned for our upcoming events!",0,"https://scontent-mia3-3.cdninstagram.com/v/t51.29350-15/338795467_610675497251889_2278642886414444747_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-mia3-3.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHSQpptM1Fr5ak0YEPumseSzZkKMPVQoxMR0cMYqjoncm5Q92BaxHJulMgx5YlzM24&_nc_ohc=qdVx3oPpRucQ7kNvwEWSI2N&_nc_gid=K01Dh-uPJF5zXZHsinV35A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Aff42iukx9iJ-aJGvhILVGeyqyC3x1kdYvjb-e26ohwU3Q&oe=69056CB5&_nc_sid=10d13b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",46,"The Hague, Netherlands","abba.association.leiden",NA,"2023-03-29T17:04:11.000Z","Image","https://www.instagram.com/p/CqYWtCyjPEA/",NA,2023-03-29,1,"Social",1,0,0,1,0,0,0
"142","✨ It is us, the founders of ABBA! 

👤 We are representatives of five countries, eager to share more about our nations. 

Czech Republic 🇨🇿 @svab.josef 
Estonia 🇪🇪 @helenkurvits 
Poland 🇵🇱 @black.capybara.cocktails 
Slovakia 🇸🇰 @carlos_zmizol 
Ukraine 🇺🇦 @cupofjuly @neoneun_na @deeanachaban @chepkevych @noellepe 

📩 We welcome other neighboring countries — send us a DM! 

🍻 Reach out to us if you have ideas for collaboration or social outings!",0,"https://scontent-hou1-1.cdninstagram.com/v/t51.29350-15/338179021_1208708680005775_1325991295300564286_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QEZrLw4l75NXgZltlmyjvb5NfXP_wN35Bzi9bIq2o-iI03eL5Jj-1K-wNOim5OWmog&_nc_ohc=UPkzoXT640kQ7kNvwF2kFth&_nc_gid=gnoNrqzFGB47I64qQyDa9w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afd6qvhnSSD-CqJX4klater4xIiYJCFFtoEUCINuTYLQqA&oe=690587FD&_nc_sid=10d13b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",59,"The Hague, Netherlands","abba.association.leiden",NA,"2023-03-29T17:02:32.000Z","Image","https://www.instagram.com/p/CqYWg5sjzaG/",NA,2023-03-29,1,"Social",1,0,0,1,0,0,0
"143","🗣 Q&A with the Embassy of Ukraine 

🦾 For over a year, Ukrainian people have been bravely defending their right to freedom and democracy. 

🙏 To commemorate the anniversary of the liberation of Bucha, the Chargé d’Affaires of the Embassy of Ukraine in the Netherlands, Anatolii Solovei, will speak about Russia's war against Ukraine and the global efforts to hold those who committed crimes against Ukraine accountable. 

📆 When: April 6, 17:00
📍 Where: room 3.46, Wijnhaven (Turfmarkt 99)

✅ Sign up with a link in bio",0,"https://scontent-phx1-1.cdninstagram.com/v/t51.29350-15/338749264_175958034865272_7392975819366028049_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-phx1-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGj7A5E7RXicXTEIqVAfzqbzo5dA_MyhwQ0ZDcZXNcV3OLW1zQmE2ns8IFe32nIA0I&_nc_ohc=2p3HlMGRwo4Q7kNvwEE4OXG&_nc_gid=C4JEYL9UukFeBeYdajDRbA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfcAa8W4MqjCsdIckY5UfMov6JO4ILi2-TTT-2OGoXhxdA&oe=6905795F&_nc_sid=10d13b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",55,"Leiden University - Faculty of Governance and Global Affairs","abba.association.leiden",NA,"2023-03-31T13:11:57.000Z","Image","https://www.instagram.com/p/CqdFt5RDP-f/",NA,2023-03-31,1,"Political",1,0,0,0,0,1,0
"144","🤔 Have you ever thought of becoming a diplomat? 

👩‍🎓 In this video, Mr. Solovei, the Chargé d’Affaires of the Embassy of Ukraine in the Netherlands, gives his message to Leiden University students. 

🏛 Mr. Solovei is a career diplomat and has been part of the Ministry of Foreign Affairs of Ukraine for 20+ years.",0,"https://scontent-ord5-3.cdninstagram.com/v/t51.2885-15/501815508_1265793531723034_689648503345544263_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFx97OhxDfjy23dV6G3VzBFkgFkC2NMVmzaI86PmTyxrzgLMA74nndhbIs30OkXKSo&_nc_ohc=YsTBmzgnBJoQ7kNvwG5xUr7&_nc_gid=NndM6G3Y3LpZnDBVsAycKA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfekvcQUkcx8l3s98kzkmXZqItbg6emAz8QmbDXsCDviJA&oe=6905745E&_nc_sid=10d13b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",24,"Universiteit Leiden - Wijnhaven","abba.association.leiden","clips","2023-04-09T11:58:57.000Z","Video","https://www.instagram.com/p/Cq0Ie4DOg-m/",798,2023-04-09,1,"Political",1,0,0,0,0,1,0
"145","We thank everyone for attending today’s event and showing your support to the Crimean Tatar people! 
#crimea #standwithukraine",0,"https://scontent-lga3-1.cdninstagram.com/v/t51.29350-15/353022687_1331694204223580_2809214438568525048_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QE8mui87WpJY8HUeFoCkxGXKtCu_blM6zZlgm4xdrQhnJBEOsXr7Tevzz3U0TkX5NE&_nc_ohc=LJRxvQmelL8Q7kNvwEle86t&_nc_gid=mFyNe8AodAmjk-eONv1_UQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Aff64QKd5tGuzJkIsz1zsx_OThIz_u6w7kgZWdalB2qs3g&oe=69059582&_nc_sid=10d13b",NA,"crimea","standwithukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",23,NA,"abba.association.leiden","igtv","2023-06-13T20:04:01.000Z","Video","https://www.instagram.com/p/CtcXqkNLimD/",NA,2023-06-13,1,"Political",1,0,0,0,0,1,0
"146","We are honored to have had the opportunity to speak with Refat Chubarov, the Head of the Mejlis of the Crimean Tatar People. Together with our guests, we learned about about Crimean peninsula and the history of its people. 
#crimea #standwithukraine",2,"https://instagram.fcps4-1.fna.fbcdn.net/v/t51.29350-15/353827033_537219495113910_4583462062683655732_n.jpg?stp=dst-jpg_e35_tt6&_nc_ht=instagram.fcps4-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QH1lvh9jb5mvz93rkGaeOXINfQptoQns1wieTydKy5_7Ps5WoS7HabWQRXHQuH6Jo0ULun7MDHX_EDG4uLPyGLi&_nc_ohc=LBjBA7XeX-AQ7kNvwEd3oAj&_nc_gid=heOXPJ8zqQkx1aY5lZYSWQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AffwwMkCRvtTqhVsMSBOQfzVo-DkiXokzmgvutFtw-pEXQ&oe=69058A2E&_nc_sid=10d13b","👏👏👏","crimea","standwithukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",34,NA,"abba.association.leiden","igtv","2023-06-13T19:54:55.000Z","Video","https://www.instagram.com/p/CtcWnEyO4Xk/",NA,2023-06-13,1,"Political",1,0,0,0,0,1,0
"147","🧐 Join ABBA on a visit to the Latvian embassy for a close-up look into the world of diplomacy and international relations from a Latvian perspective.

📆 Tuesday, February 11th
⏰ Meeting time: 11:00
📍Latvian Embassy, Koninginnegracht 27, 2514 AB Den Haag
❗️ Business casual dress code is appreciated

🎤 To participate, a valid ID or passport is required.

🔗 Sign up via link in our bio!

❕Spots are limited, so don't wait to claim yours!",1,"https://scontent-lga3-3.cdninstagram.com/v/t51.29350-15/472711480_624462330129582_5191849556524398773_n.heic?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QEsEQPGkq77_rgVka1Jc-0SdkVomfWjTOxCqJMWdz1esgMr_Xb68mgfxU4HC9ztHMcDuDyrVIgN3WLAxiV_SBYW&_nc_ohc=iKaVL_wjflsQ7kNvwHnXtC_&_nc_gid=qKM7NkoaqFNYzPKeW0qupw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfeHLXBXlztEHv5HKs830wSIiV85DyHGhcLPILGQoYaAOA&oe=69056431&_nc_sid=10d13b","This is great but I can’t seem to find the link on linktree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",60,NA,"abba.association.leiden",NA,"2025-02-04T16:28:03.000Z","Image","https://www.instagram.com/p/DFqFhnECo1l/",NA,2025-02-04,2,"Political",0,1,0,0,0,1,0
"148","🌍 In light of the approaching 20th anniversary of the EU and NATO enlargements, ABBA would like to invite you to the panel on these events!

🤔 NATO and EU enlargements 20 years ago reshaped the geopolitical landscape of Europe and its neighbouring regions. Our event aims to offer a comprehensive assessment and discussion on the outcomes, present structural challenges, and opportunities, as well as the broader future implications of these enlargements, involving the context of the current candidate countries.

🎤During our panel, you can listen to the expert voices on the topic: Darius Semaška, Henne Schuwer, dr Maxine David, and Freek Janmaat. The discussion will be moderated by Wouter Zweers.

📆 Thursday, May 2nd
⏰ 17:30-19:00
📍 Leiden University, Wijnhaven, room 2.02
❗️Please note the room change: the valid room number is 2.02 as in the post description 

🔗 Register through the link in our bio!",6,"https://scontent-ord5-3.cdninstagram.com/v/t39.30808-6/469831264_17938767641948578_2210821392449773219_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QFHibm71fyKT1whVRPISURnZPQ8FMrvfR2KkDxFyBhcsjTyzSmjVHsn40pt85K9N7A&_nc_ohc=_-_kl9NET6MQ7kNvwGFTzKb&_nc_gid=K2rVJKIy1jM31gYL7nZjCw&edm=APs17CUAAAAA&ccb=7-5&oh=00_AfeFpagRfdjUhGlUt96D_uv57XqdehyqHh-EOWHSAVPqLw&oe=69056F2E&_nc_sid=10d13b","What a lineup👏",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",103,NA,"abba.association.leiden",NA,"2024-04-22T08:49:46.000Z","Sidecar","https://www.instagram.com/p/C6DsJDtsCm-/",NA,2024-04-22,1,"Political",1,0,0,0,0,1,0
"149","🇵🇱 Happy independence day to our Polish friends!",3,"https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/491463869_2282243908835985_4067946370646231084_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QH3vqN1gUHeiino54HVvm19jJhJgm7TPtzX1PuSefnpVuvW5mK0ZRu27IhRUh4WXIY&_nc_ohc=OBdDcfrdQDQQ7kNvwHSjJvd&_nc_gid=9zYL8wVqKEWQn1uL84kgOg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfeCBXfxDsBQKSOLOPM9mqA-mqaU7hX7K3s0FZv7z2JpCw&oe=69057421&_nc_sid=10d13b","😍😍😍",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.instagram.com/abba.association.leiden","false",NA,"false",86,NA,"abba.association.leiden","clips","2024-11-11T17:22:53.000Z","Video","https://www.instagram.com/p/DCPUHxMNKAD/",2402,2024-11-11,2,"Cultural",0,1,0,0,1,0,0
